Datetime,Rad_Wm2,AirTemp_degC,AirPress_hPa,RH_%,WS10_ms,WD10_degN,Albedo,Clouds_Tot
2018-09-04 04:00:00,0.009,5.901,819.9737,95.4,0.284,348.8,0.2,0.3
2018-09-04 05:00:00,0.008,5.807,819.936,96.6,0.438,332.2,0.2,0.3
2018-09-04 06:00:00,0.823,5.813,819.8358,93,0.337,315.8,0.2,0.3
2018-09-04 07:00:00,17.27,6.52,819.8454,91.2,0.594,270.1,0.2,0.2
2018-09-04 08:00:00,31.42,6.889,820.0246,89.6,0.416,162.2,0.2,0.2
2018-09-04 09:00:00,333.1,9.05,820.3441,79.12,0.757,168.4,0.2,0.2
2018-09-04 10:00:00,409.6,10.59,820.3033,77.03,1.275,182,0.2,0.1
2018-09-04 11:00:00,245.4,10.32,820.2855,80,1.567,154.2,0.2,0.1
2018-09-04 12:00:00,478.8,10.75,820.311,71.99,2.28,150.2,0.2,0.0
2018-09-04 13:00:00,693.8,12.14,820.3179,75.25,2.512,152.4,0.2,0.0
2018-09-04 14:00:00,254.1,11.81,820.4335,88.1,1.543,172.2,0.2,0.0
2018-09-04 15:00:00,252.8,11.54,820.4484,86,2.047,291.9,0.2,0.0
2018-09-04 16:00:00,349.7,12.13,820.6262,85.1,2.329,287.6,0.2,0.0
2018-09-04 17:00:00,177,11.85,820.9316,84.4,2.086,290.6,0.2,0.1
2018-09-04 18:00:00,122.9,11.61,821.211,85.7,1.931,275.1,0.2,0.1
2018-09-04 19:00:00,35.5,10.75,821.126,91.4,1.361,280,0.2,0.1
2018-09-04 20:00:00,0.908,9.62,821.3094,93.9,0.131,317.1,0.2,0.2
2018-09-04 21:00:00,0.009,8.62,821.57,93.7,0.431,336.4,0.2,0.2
2018-09-04 22:00:00,0.009,8.44,821.5811,95.2,1.333,17.92,0.2,0.2
2018-09-04 23:00:00,0.009,8.44,821.4801,94.8,1.647,14.6,0.2,0.2
2018-09-05 00:00:00,0.009,8.2,821.5104,92.2,0.855,338.5,0.2,0.2
2018-09-05 01:00:00,0.009,8.13,821.5458,93.2,0.953,301.5,0.2,0.2
2018-09-05 02:00:00,0.009,8.51,821.6262,93.5,1.563,284.3,0.2,0.2
2018-09-05 03:00:00,0.008,8.43,821.5071,90.6,1.571,274.9,0.2,0.2
2018-09-05 04:00:00,0.008,8.32,821.3678,84.8,0.388,277.2,0.2,0.2
2018-09-05 05:00:00,0.008,7.978,821.3211,91,0.45,321.4,0.2,0.2
2018-09-05 06:00:00,0.858,7.635,821.3555,89.5,0.416,346.2,0.2,0.2
2018-09-05 07:00:00,18.35,8.05,821.6885,88.6,1.47,280.5,0.2,0.2
2018-09-05 08:00:00,34.91,9.27,821.9576,82.3,1.719,271,0.2,0.2
2018-09-05 09:00:00,353.6,11.3,822.316,76.36,1.819,264.4,0.2,0.1
2018-09-05 10:00:00,558.3,12.98,822.3593,72.38,2.067,286.6,0.2,0.1
2018-09-05 11:00:00,681.4,13.87,822.494,70.64,2.087,286.3,0.2,0.0
2018-09-05 12:00:00,767.3,15.06,822.4326,68.49,2.024,274.3,0.2,0.0
2018-09-05 13:00:00,821,15.22,822.3965,72.16,2.259,270,0.2,0.0
2018-09-05 14:00:00,778.6,15.52,822.3599,63.42,1.89,2.324,0.2,0.0
